Date,USD,GBP,EUR,JPY,USD_Return,USD_Volatility,GBP_Return,GBP_Volatility,EUR_Return,EUR_Volatility,JPY_Return,JPY_Volatility
2016-02-10,65.7575237843616,100.99867763896364,74.22550919046856,55.86808708145241,0.0008482525001101138,0.002791007877645475,0.004588780458428365,0.003328370638553886,-0.0035966353075340685,0.003832478536537003,0.0035171066466668233,0.0038850650840877897
2016-02-11,65.9198177299841,101.3925304494002,74.01143189727023,55.79299317699312,0.002468066561549964,0.0028688174894762955,0.003899583832616571,0.0033616522722221876,-0.002884147182459773,0.0038247235006262418,-0.0013441287930586743,0.0039026687960932696
2016-02-12,65.96933099305872,101.7088504761423,73.67903224558314,55.49412166890739,0.0007511134705715516,0.002886697163692842,0.003119756705351806,0.003316406320072873,-0.004491193362512691,0.0038708615422973778,-0.005356792870703564,0.00406403058385652
2016-02-13,65.96178962016047,101.53993578918532,73.45045634273137,55.60082492278862,-0.00011431634647074418,0.002873247407452563,-0.0016607668473905823,0.00314511086253112,-0.00310231955938145,0.0039192779039720115,0.0019227848044491846,0.004060544803807745
2016-02-14,65.91763761813546,101.2687968213312,73.82070448408984,55.87675691939483,-0.0006693572487839194,0.0027317987425725396,-0.0026702692467430733,0.0032193265834291156,0.005040787488519216,0.0038130849921587063,0.004962732063586994,0.0038878998902603327
2016-02-15,65.64100596385417,101.36748349008464,73.58684663045922,56.063113563875575,-0.004196625732915793,0.002686634484560718,0.0009745022341636211,0.003212888714557474,-0.0031679168502249944,0.0038607949688052195,0.0033351370901781863,0.003907755165644782
2016-02-16,65.51678967967457,101.70878367022485,73.62384836074622,56.332125295724346,-0.0018923580215696179,0.002690137642807459,0.0033669591903560114,0.003217369477743882,0.0005028307636665286,0.003858269460562862,0.0047983730254701484,0.0038565139769491876
2016-02-17,65.44460662996832,101.5775465336175,73.4984719273524,56.27229354953969,-0.001101748880846798,0.002660969704187025,-0.0012903225451291744,0.003253402004258235,-0.0017029323539228258,0.0038629965536630152,-0.0010621247799645905,0.0038750426377347413
2016-02-18,65.67100070320095,101.97112044035993,73.80689074767643,56.148361197382734,0.003459323615659926,0.0027519551524813877,0.0038746152094959463,0.003246845221902989,0.004196261666894019,0.003921154242641244,-0.0022023689517444156,0.0038868556651847595
2016-02-19,65.75615915296238,102.52026350775262,74.14854594508373,55.95710913657152,0.0012967435983852749,0.0027498030133383967,0.005385280312908414,0.0033108619102096863,0.004629042003345019,0.003984512026794844,-0.0034061913247813713,0.003913197413388706
2016-02-20,65.42532831810145,102.09530253175063,74.37326337150095,55.93906358365232,-0.005031176381384284,0.0027958874679381235,-0.004145141277069109,0.003279846344481288,0.0030306383429778982,0.00399214851604584,-0.0003224890134183589,0.0038349163640924145
2016-02-21,65.50801613737815,101.70889213441583,74.45179986858926,55.91541513082253,0.001263850276374212,0.002648093213389376,-0.0037848009433600893,0.003388622803229321,0.0010559775587095643,0.003936672985038081,-0.00042275382022483043,0.003832248662789707
2016-02-22,65.45093598594684,101.61127865771286,74.38989539736176,55.96369104954026,-0.0008713460549866214,0.0026481589003405207,-0.000959733949062902,0.0033997074176975073,-0.0008314704458021183,0.003941073354775064,0.0008633740553438685,0.0032183604006853317
2016-02-23,65.3370130031147,101.69685787973263,74.0783841304158,55.92713073678985,-0.001740585999512656,0.002647297443284789,0.0008422216819852224,0.0033961365245007476,-0.004187548124405693,0.0039170972908660895,-0.0006532863016137647,0.0032282952172048695
2016-02-24,65.47664946179574,101.4431433797184,74.583457999101,55.88971205366229,0.0021371723662111375,0.00261945759249313,-0.002494811593041213,0.003456214575482091,0.006818100510886049,0.004058918894246465,-0.0006690613774495979,0.0032044151377176875
2016-02-25,65.69807509631771,101.9542019660278,74.38260261645341,55.69079705614473,0.0033817496213082165,0.002709481099906347,0.005037882002496774,0.003516638744306162,-0.0026930285620440086,0.00367633037324614,-0.0035590628437406346,0.00328584292114282
2016-02-26,65.89917822128395,102.08414017496726,74.55437136402142,55.92432486195654,0.0030610200477168004,0.002778175851838185,0.0012744762494709683,0.0034544292603489127,0.0023092597129696912,0.0036709198828888383,0.004193292575367158,0.0032815237543725303
2016-02-27,65.7495862964721,102.05588803703114,74.82861105187563,55.93981817236679,-0.002270011991796439,0.002746718088986857,-0.00027675344953381753,0.0034519149023655377,0.003678385087779734,0.003412544018018143,0.00027704063390121547,0.0032816699779610165
2016-02-28,65.70589792152813,101.42568158497448,74.67892276359974,55.892057731116594,-0.0006644661572009491,0.0027308025090460823,-0.006175111149177237,0.003552759383908196,-0.0020004151643562285,0.0033192322810065675,-0.0008537825615205774,0.0030186736186563136
2016-02-29,65.78881227966819,100.85450566870048,74.9471443776748,55.70049411223269,0.001261901302057833,0.0027350738707238496,-0.005631472299207241,0.0037272933381116862,0.0035916642092459483,0.0033815388461018547,-0.003427385332733124,0.0030895854094523615
2016-03-01,65.99848294500462,100.93651943668024,75.14254127927315,55.36415496632483,0.003187026153400163,0.0028042707022412493,0.0008131889342570808,0.0037270566002554945,0.002607129373918493,0.0034093727503386136,-0.006038351207983128,0.003253926746874349
2016-03-02,65.91944792638978,100.04331314225377,75.59048865005899,55.689407511651055,-0.0011975278080361695,0.0027977751411730526,-0.008849188573287425,0.004053054816736542,0.005961301855908818,0.0035703863292983785,0.005874785689839568,0.0033666038386613454
2016-03-03,65.89911129400073,100.42560941252742,75.45642937368187,55.82597747891432,-0.0003085073226304358,0.002568548262669101,0.0038213075743509517,0.004086086055568132,-0.001773493977499374,0.0033801110447468767,0.0024523508754279444,0.003394010709072424
2016-03-04,65.69693740374048,100.33524206120735,75.10802330686985,55.414832805380485,-0.003067930451418066,0.0026156444612447684,-0.0008998436937420751,0.004024272995687042,-0.004617314517847304,0.0035058284008774076,-0.007364755479456253,0.003595774049389895
2016-03-05,65.47903663903861,101.61094683803212,74.96902997359719,55.60425094194678,-0.0033167568126160063,0.002627006641812927,0.012714423672258057,0.004277256296908626,-0.0018505790347427276,0.003448606573869458,0.0034181847526553177,0.003624060225303763
2016-03-06,65.65791238940609,102.50983687090326,75.0188174163053,55.833135997431874,0.0027318018032786995,0.0026299490989063284,0.00884638969366125,0.004529097351890813,0.0006641068015105223,0.003422563564965262,0.00411632297185438,0.0036825122664699422
2016-03-07,65.94323725497799,102.38675154515978,75.02875517128903,55.8611651736417,0.0043456280467719655,0.0027030557537610195,-0.0012007172140804379,0.004482561458692741,0.0001324701631670866,0.0034153090920481235,0.0005020168706109107,0.003497477871857773
2016-03-08,65.94540786300213,102.29586108117964,74.92005982566035,56.259515363002535,3.291630976121063e-05,0.002696936521905671,-0.0008877170396411893,0.004483032871951676,-0.0014487158340897865,0.003387125720672564,0.007131075553518773,0.0037074150662469575
2016-03-09,66.16038326560843,102.65689278425629,74.41491733020136,56.30874440877379,0.0032598995073758186,0.00255925073313009,0.003529289447890216,0.004507199591283216,-0.006742419808986488,0.003559312430282428,0.0008750350132527007,0.0037041877778757966
2016-03-10,66.24727054235865,103.30607383062495,74.53677629615075,55.94381999104689,0.0013132825485819843,0.002460879910486705,0.0063237940362463885,0.004601080718537789,0.0016375609934318192,0.0035604047850944587,-0.006480777036648733,0.0038078857319513997
2016-03-11,66.13364969508687,102.57201316730551,75.04977381401305,56.03191678902774,-0.001715102318051387,0.0024848029231928337,-0.00710568736280659,0.004771439305987713,0.006882475247172559,0.0037039381103021072,0.001574736905612717,0.003765273048298401
2016-03-12,66.22070651358092,101.78985812220562,75.16635869275581,56.0893360391999,0.0013163770470165925,0.002457186777946716,-0.007625423553149213,0.004951064594728014,0.0015534341120291284,0.0036576205689458825,0.001024759698804445,0.0037586801591401667
2016-03-13,66.54109324777971,101.49572594109053,75.32040880506075,55.93240925088782,0.004838165448039833,0.0026005126120538526,-0.00288960203443811,0.004948007407821413,0.002049455567411762,0.0035415408751751313,-0.0027978007834217333,0.003656255949608958
2016-03-14,66.54675657073236,101.6945706951222,75.46398605748755,56.073012007073,8.511015789225418e-05,0.0025996956444399523,0.001959144113586442,0.00495171335977228,0.0019062197710368878,0.0034714883989415708,0.0025137976008595686,0.003667051860174777
2016-03-15,66.87193890118209,101.8568800139203,75.56047067109968,55.64765806168169,0.004886524110368828,0.0027233867349285832,0.001596047042518256,0.004931744393346167,0.0012785517788396206,0.003383882137062885,-0.007585716018566169,0.0038276446285271434
2016-03-16,66.35711931441475,102.2512342995326,75.79778010284272,55.89356055059526,-0.007698589202387307,0.002992620911450208,0.00387165094354347,0.004975507971191874,0.0031406558169284615,0.003325450989692983,0.004418918917324488,0.003866393926943814
2016-03-17,66.53485067279951,101.71488393242764,75.89180625109654,55.66916385693503,0.002678406781684295,0.002990026749162319,-0.005245417043414746,0.005040562531732904,0.0012404868338655728,0.0033244318148375235,-0.004014714601284108,0.0038163600789902084
2016-03-18,66.56523304969916,100.7325903457092,75.79720644684043,55.42015960005973,0.000456638537434495,0.0029744046008343,-0.009657323970118314,0.005337941568565733,-0.0012465087988960954,0.003312577368280319,-0.0044729297087201525,0.0038872974849725795
2016-03-19,66.5183716743715,101.04866715343807,75.57526806132921,55.39090174186429,-0.0007039917563674836,0.002931785922197219,0.0031377809966379733,0.005319903846346074,-0.002928054949714709,0.003333244588742737,-0.0005279280753895943,0.0038740276683418826
2016-03-20,66.5498727771289,100.68100913823878,75.50039392319682,55.49811872439268,0.0004735699621694067,0.0029272583685750124,-0.0036384251822048075,0.00524254265340174,-0.0009907227596153145,0.0032676063210908303,0.0019356424820100582,0.003855968389109092
2016-03-21,66.16607979249108,99.83905590608676,75.57500421619288,55.53775858944234,-0.005766998021515701,0.0029770309164911675,-0.008362582371378435,0.005395478899443329,0.00098821064525767,0.0032365100727674116,0.000714256013730985,0.0038601004295156648
2016-03-22,66.13800179023885,99.87660165782816,75.48246949892462,55.35063647541779,-0.0004243564427617308,0.0029756961704443603,0.00037606276822899076,0.005367667499083455,-0.0012244090255497664,0.00325070941732416,-0.0033692773849199886,0.0039023562504483956
2016-03-23,66.2246012982058,100.1727357155346,75.55734094999073,55.224107930518535,0.001309375935511392,0.00297213854247315,0.0029649993370917116,0.005406083211561391,0.0009919051610676188,0.003242698460500953,-0.002285945617905294,0.003911468463372708
2016-03-24,66.53344844180916,100.10008023247512,75.66477163032003,54.942767254957126,0.004663631604403973,0.0030425398918210436,-0.0007253019750383949,0.005400624967880053,0.001421843052952454,0.003121080976037063,-0.0050945263962504095,0.004002953975652627
2016-03-25,66.44328399584347,99.8937781645148,75.87593592814828,54.88899442784405,-0.0013551746990018154,0.0030488791513060888,-0.0020609580679775696,0.005395714559391643,0.002790787486413704,0.0029301257664014965,-0.0009787062028301374,0.004003580040708825
2016-03-26,66.29602858874696,99.80925405604135,76.20553419519376,55.15659920060027,-0.0022162572082637944,0.0030372754191076126,-0.000846139870035123,0.005293488667803036,0.004343910398121542,0.0029409667081949672,0.00487538122251463,0.004083555988342429
2016-03-27,66.21111989778271,99.64134233242068,76.21275688753276,55.156152276635055,-0.0012807507896283044,0.003004766391172376,-0.0016823262052073629,0.005283071125788842,9.477910515665044e-05,0.00292984954649352,-8.102819457511679e-06,0.003994754985567734
2016-03-28,66.40841504886149,99.08582699677724,75.85031933726715,55.37007785989818,0.0029797887633280506,0.0030111215675541736,-0.005575149056002648,0.005353295559041322,-0.004755602146769955,0.0030405033416294612,0.0038785443587541213,0.004070848619015326
2016-03-29,66.48815013358045,98.7899677745862,75.74796541507888,55.73215103774713,0.0012006774240929108,0.0030089898449592984,-0.002985888407639359,0.005277499175378572,-0.0013494197925938423,0.0030246446534038106,0.006539148793778038,0.0042577241083402145
2016-03-30,66.39624630132305,98.98634081459544,75.74974427154338,55.58209819782502,-0.0013822588246591438,0.003021541014722305,0.001987783217596739,0.0052232048756563135,2.3483884415309575e-05,0.002967614712808596,-0.002692392759441109,0.00423991590277492
2016-03-31,66.51287699606513,99.10215323313994,75.25316540843767,55.53369571381303,0.0017565856692076665,0.002985661516079013,0.0011699838340466506,0.005226961730771162,-0.006555518673774019,0.003191369984864752,-0.0008708286585317193,0.004091115012566809
2016-04-01,66.54592885082654,99.15608175349936,75.61289364797523,56.07481683472639,0.0004969241484376052,0.0029730772833828044,0.0005441710255533749,0.004991694491735531,0.004780240639514988,0.0031225264931064784,0.009744014223399988,0.004332960049377667
2016-04-02,66.7528129890391,98.74817231389726,75.6418420177674,56.43476863785159,0.003108892486515913,0.0030133763302292974,-0.004113811602763473,0.004976825108622141,0.0003828496489890476,0.003104714653177133,0.006419134710437202,0.004461453405925594
2016-04-03,66.6244260368131,98.66737695381563,75.7338945086382,56.00348448162861,-0.001923318980536104,0.002974509528166914,-0.0008181960049326031,0.004976649158056617,0.001216951999254201,0.0029801417103293318,-0.007642171069940584,0.004478296251731057
2016-04-04,66.57201018614926,97.79988147327826,76.0862797309171,56.09695431145956,-0.0007867362434744729,0.0028982839841383925,-0.008792120631152756,0.004529438462759281,0.004652939407978174,0.0030553353100224545,0.0016690002541113191,0.004448420407996966
2016-04-05,66.50715164111111,97.87000781551826,75.90621723747084,56.09246997334792,-0.0009742614780113845,0.0028812794785821124,0.0007170391332136372,0.004129239655761513,-0.0023665566785898706,0.003099429559213491,-7.993906561754027e-05,0.004389991447082408
2016-04-06,66.22905698729579,98.42902114380328,76.04790994572205,56.29648297156988,-0.004181424808507583,0.002902455480654841,0.005711794049702457,0.004336185393467322,0.0018666811943470751,0.003110483880444215,0.0036370835215295827,0.004435400187818785
2016-04-07,66.30362173488916,97.84279528947296,76.00680039962381,56.10199516782921,0.0011258615324640786,0.002907812237078904,-0.005955823267548843,0.004417370619252988,-0.0005405743054290868,0.0030957067650536816,-0.003454706110839756,0.0042892733230857575
2016-04-08,66.37083910295033,97.61343813096272,75.94632498124811,55.88538337673834,0.0010137812430508486,0.0028543256187518093,-0.002344139472218454,0.004317037465347263,-0.0007956579945180842,0.002792519703707096,-0.0038610354309659423,0.004339598356669761
2016-04-09,66.38675517925343,97.7441598438546,75.73007580924477,55.71194869604616,0.0002398052596324085,0.002845433203821756,0.0013391774267441647,0.004088696341399988,-0.002847394815440274,0.002858917977347354,-0.0031033996764952,0.004214176789889029
2016-04-10,66.35486849760633,98.23496181693744,76.16227489967595,55.5661303960496,-0.0004803169180508382,0.00282753515589361,0.0050212920533245775,0.004148664531451578,0.005707099666978355,0.0027757545058196397,-0.0026173613274974583,0.004225193505514975
2016-04-11,66.0881943939962,98.05501366099966,76.04960068379206,55.76838626704918,-0.004018907875911859,0.002915787955120209,-0.0018318137718943417,0.003981850221593929,-0.0014793966702321137,0.0027910380357560162,0.0036399128310355966,0.004279447538240593
2016-04-12,66.02161100025302,97.781471704126,76.2241216433622,55.46920997381009,-0.0010074930076957589,0.002768594818507764,-0.0027896784331636892,0.003980462236912886,0.002294830715755758,0.0027964133179119873,-0.005364621665874925,0.0043584710868065
2016-04-13,65.971007346773,97.0120515862094,75.71092847977894,55.31273098927499,-0.0007664710496054772,0.002769326338367699,-0.007868772115076972,0.004110866131580605,-0.006732687140487914,0.003067748100951372,-0.0028210061871979386,0.0043498822703082985
2016-04-14,65.82986054636433,97.06034984697764,76.01465822702976,54.86723692305743,-0.002139527742342162,0.0026092832082631116,0.0004978583586114915,0.004086593858245896,0.004011702845936327,0.0031431981630461515,-0.008054096376183928,0.004377147744933564
2016-04-15,65.8165716574218,97.86088648630192,76.28334678513637,55.118149961229584,-0.00020186718963455252,0.002229423602392441,0.008247823550877165,0.004357697086451984,0.003534694023146656,0.0031566847682877263,0.004573094113049958,0.004383161674401547
2016-04-16,65.9150360527167,97.96942819855346,76.2960624918765,55.43428910403335,0.0014960426047014863,0.002185518767119362,0.001109142949228481,0.004321267723843995,0.00016669046752681993,0.0031507698558131715,0.00573566317131724,0.004470824344730711
2016-04-17,66.30612133185309,97.9596295303362,76.22210763809973,55.35183827612513,0.0059331724983600065,0.0024628537696737575,-0.00010001761158995315,0.0040212614566440446,-0.0009693141606703648,0.003146840501846616,-0.001487361509290408,0.004403571018222166
2016-04-18,66.35650144592985,98.08488568802665,76.31608682415315,55.27722383156017,0.0007598109053101876,0.0024655285349403653,0.001278650790034419,0.0039705416313620895,0.0012329649358375772,0.003095906138407141,-0.0013480030092720696,0.004409298966331197
2016-04-19,66.42314074734345,98.07837984412797,76.9140172034735,55.38997744250892,0.0010042618275754034,0.0024715209706472068,-6.63287095972187e-05,0.003941656052886798,0.007834919270665708,0.0033730180623619856,0.002039784257116928,0.0044109642278430845
2016-04-20,66.42328556161141,97.7573571232631,76.42127643071292,55.75689364142582,2.18017796704828e-06,0.0022242812738972957,-0.003273124223453161,0.0037105903021097354,-0.006406384566509549,0.0036075196097658598,0.0066242344889511084,0.004575440392952288
2016-04-21,66.05594891715373,98.08038639487457,76.61629579230103,55.85676412474415,-0.00553023900205829,0.002451987014863213,0.0033043985753844485,0.0037776602988609906,0.0025518987734380882,0.003615569492632341,0.0017911773198953096,0.004535736981286479
2016-04-22,66.068092502892,98.1669193314037,76.35620073611449,55.6782212339084,0.0001838378819369879,0.0024392301289769876,0.000882265452959663,0.0037287469458637157,-0.0033947746167686255,0.0036832043333914414,-0.0031964417136125522,0.004556727292225535
2016-04-23,66.09738887759413,98.17096993896445,76.33732288865839,55.27041750886971,0.00044342697953392296,0.002272455459244559,4.126244959423708e-05,0.00373096145752185,-0.0002472339806603996,0.0036791717776911465,-0.007324295137329795,0.004664380004891878
2016-04-24,66.60304079314044,97.78507788493756,76.25773151442863,54.99313542730398,0.007650104249696366,0.0026758450180611507,-0.003930816353009514,0.00377089349802133,-0.0010426272656410829,0.0036562352140010117,-0.005016826252872697,0.004757171057906451
2016-04-25,66.57861752643913,98.29585941897268,76.13071536684214,55.01285116936908,-0.0003666989736573756,0.0026421254344760627,0.005223512064245206,0.003922777326287338,-0.0016656166537349915,0.003583791282102448,0.0003585127836756019,0.004670665288927709
2016-04-26,66.6530550489818,98.55314455900827,76.11626239754123,54.852111042162704,0.0011180394743568467,0.0026337689725216126,0.0026174565394352367,0.003956559410717398,-0.00018984412836875464,0.0035838357961270996,-0.002921865051340511,0.004699402273423629
2016-04-27,66.65987962769297,98.3285889592705,75.80260365066052,54.90260749038144,0.00010238958598618453,0.0025818753311009687,-0.0022785229303700083,0.003851048522510867,-0.004120784928226429,0.003556780360980438,0.0009205926127422437,0.004642134588046879
2016-04-28,66.43992732397055,98.71828076882824,76.06661626916288,54.76810078730316,-0.003299620475627818,0.002647380388413637,0.003963158768800712,0.0038895173184979068,0.0034828964413817776,0.003603373880510405,-0.0024499146621013157,0.004474402752238272
2016-04-29,66.68292793724238,98.5136229842606,75.57792220998148,54.5101479759881,0.0036574485111480204,0.0027169924661300518,-0.002073149805423391,0.0038880092882330676,-0.006424553676111278,0.0037979978386957058,-0.004709909739555318,0.004522279982025254
2016-04-30,66.84703797733636,98.1993476546633,75.71347716703283,54.22565718398471,0.0024610503043360765,0.002734370301262693,-0.003190171268470321,0.003918254737555687,0.0017935787739009612,0.0036073910551070966,-0.005219042739137425,0.004598994748026919
2016-05-01,67.01833399635281,97.89794450881604,75.61872606295448,54.612649382469336,0.002562507243395462,0.002768659974491957,-0.003069298860387537,0.0039469215734271295,-0.0012514430405742294,0.003510652922857538,0.007136699093781118,0.004414098305746115
2016-05-02,66.84708141993094,97.20439857088472,75.30137358158524,54.834808428640265,-0.002555309364019487,0.0027593555318523545,-0.007084376913233936,0.0040779251586666575,-0.004196744614621495,0.0035924295407171523,0.004067904573079373,0.00429958515760038
2016-05-03,67.14113721162053,97.39449779056254,75.34972869891281,55.26430917775208,0.0043989323908151245,0.0028435349254729084,0.0019556647895844215,0.004102236103775074,0.0006421545189370104,0.003586447874379744,0.007832629700361693,0.004396124119096088
2016-05-04,66.8696293222464,96.68606474563232,74.93381578060753,55.398722091904325,-0.0040438381095389,0.002945295976782274,-0.0072738507924096085,0.004003627030585556,-0.005519766633363954,0.003596272319653657,0.0024321830156226465,0.004410893463726217
2016-05-05,67.00002565773109,96.22274899810142,74.94211371142585,55.29091930608451,0.0019500083491761355,0.002955079826532822,-0.004791959924626332,0.0040775180303284685,0.00011073679795803315,0.003580397921500229,-0.0019459435479571852,0.00441925641219526
2016-05-06,67.45216431015908,95.44007684441732,74.56676047014149,55.620170501510245,0.006748335511656878,0.003061683559728988,-0.008133961686124236,0.004126716479005066,-0.005008575588482889,0.0036483887714448297,0.005954887340596349,0.004512809129251434
